size,threads,runtime,energy
500,3,0.0256859,0.623106
500,3,0.0258309,0.629088
500,3,0.0257947,0.626341
500,3,0.0256993,0.608397
500,3,0.0257968,0.625182
500,3,0.0257515,0.628294
500,3,0.025768,0.629759
500,3,0.0257772,0.60211
500,3,0.0257738,0.634398
500,3,0.0257193,0.633849
500,3,0.0257191,0.636839
500,3,0.0257487,0.607115
500,3,0.0257792,0.636839
500,3,0.0258013,0.632811
500,3,0.0257327,0.638487
500,3,0.0257728,0.608519
500,3,0.025746,0.637694
500,3,0.0257725,0.634398
500,3,0.0257743,0.634153
500,3,0.0258219,0.63391
500,3,0.0257672,0.611632
500,3,0.0257467,0.634886
500,3,0.0257543,0.636106
500,3,0.0257532,0.632201
500,3,0.0257089,0.608031
500,3,0.0258009,0.632811
500,3,0.0256936,0.637998
500,3,0.0257965,0.629332
500,3,0.0257526,0.634764
500,3,0.0257683,0.61328
500,3,0.025759,0.634581
500,3,0.0256707,0.630186
500,3,0.0258579,0.632994
500,3,0.0258215,0.634154
500,3,0.0257769,0.611571
500,3,0.0257812,0.636473
500,3,0.0257076,0.630857
500,3,0.0257314,0.634886
500,3,0.0257882,0.606383
500,3,0.0257361,0.63214
500,3,0.0257693,0.634641
500,3,0.0257052,0.636046
500,3,0.0257051,0.606078
500,3,0.0257061,0.631834
500,3,0.0257561,0.635008
500,3,0.0256926,0.6286
500,3,0.0257192,0.610533
500,3,0.0258322,0.631346
500,3,0.0257852,0.630858
500,3,0.0257188,0.63513
500,3,0.0257004,0.603453
500,3,0.0257647,0.635374
500,3,0.0257292,0.62982
500,3,0.0257231,0.635619
500,3,0.0257704,0.631102
500,3,0.0257321,0.612486
500,3,0.0256892,0.635557
500,3,0.0257174,0.637633
500,3,0.025773,0.604552
500,3,0.0257718,0.634153
500,3,0.0257468,0.635314
500,3,0.0258559,0.628965
500,3,0.0257435,0.636473
500,3,0.0256993,0.620848
500,3,0.025805,0.628905
500,3,0.0257315,0.639159
500,3,0.0257356,0.63104
500,3,0.0257895,0.614257
500,3,0.0257707,0.633848
500,3,0.0257376,0.635374
500,3,0.0256995,0.631713
500,3,0.0257556,0.612425
500,3,0.0257865,0.6322
500,3,0.0256492,0.636596
500,3,0.0257389,0.633787
500,3,0.0258332,0.633116
500,3,0.0257778,0.616148
500,3,0.025758,0.633727
500,3,0.0257968,0.638853
500,3,0.0257554,0.634032
500,3,0.0257808,0.607298
500,3,0.0256984,0.636534
500,3,0.0257411,0.632384
500,3,0.0257819,0.635984
500,3,0.0257761,0.609313
500,3,0.0258177,0.63574
500,3,0.025778,0.632567
500,3,0.0257343,0.633604
500,3,0.0257346,0.631529
500,3,0.0257303,0.611205
500,3,0.0257581,0.635985
500,3,0.025801,0.630979
500,3,0.0257393,0.636718
500,3,0.025797,0.612425
500,3,0.0257856,0.637816
500,3,0.0257455,0.632688
500,3,0.0257272,0.632506
500,3,0.0257531,0.63336
500,3,0.0256656,0.6109
500,3,0.025805,0.635191
500,3,0.0257829,0.633482
500,3,0.0257579,0.632872
500,3,0.0256776,0.611143
500,3,0.0256923,0.638121
500,3,0.0257528,0.632079
500,3,0.0258367,0.636473
500,3,0.0256753,0.611693
500,3,0.0257296,0.629331
500,3,0.0257205,0.638304
500,3,0.0257086,0.629149
500,3,0.0257757,0.61328
500,3,0.0257216,0.632628
500,3,0.0257056,0.638975
500,3,0.0258002,0.633727
500,3,0.0257918,0.608702
500,3,0.0258148,0.634092
500,3,0.0258265,0.63336
500,3,0.0258269,0.628844
500,3,0.0258196,0.633787
500,3,0.0257267,0.630248
500,3,0.0256946,0.609495
500,3,0.0257269,0.635558
500,3,0.0257716,0.631834
500,3,0.0257688,0.606871
500,3,0.0257235,0.634581
500,3,0.0257539,0.632994
500,3,0.0257386,0.632872
500,3,0.0257597,0.631956
500,3,0.0257604,0.609313
500,3,0.0257149,0.632933
500,3,0.0258194,0.631407
500,3,0.0258191,0.631407
500,3,0.0258053,0.630858
500,3,0.0258487,0.60803
500,3,0.0257515,0.640257
500,3,0.025728,0.652037
500,3,0.0257744,0.643065
500,3,0.0258454,0.640379
500,3,0.0258274,0.613585
500,3,0.0256418,0.644164
500,3,0.0257922,0.637205
500,3,0.0257606,0.64575
500,3,0.0256479,0.620909
500,3,0.0258017,0.630004
500,3,0.0257106,0.653196
500,3,0.0257586,0.660399
500,3,0.0258984,0.658506
500,3,0.0258233,0.628295
500,3,0.02574,0.635374
